,거래금액,거래유형,건축년도,년,법정동,아파트,월,일,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
50,13200.0,,2014,2016,숭인동,삼전솔하임4차,6,14,15.09,,318-2,11110,11,,
51,13400.0,,2014,2016,숭인동,삼전솔하임4차,6,14,15.09,,318-2,11110,16,,
52,13500.0,,2013,2016,숭인동,종로중흥S클래스,6,14,17.811,,202-3,11110,13,,
53,43000.0,,2009,2016,숭인동,종로청계힐스테이트,6,15,59.9426,,766,11110,4,,
54,13000.0,,2013,2016,숭인동,종로동광모닝스카이,6,22,15.855,,1421-1,11110,12,,
55,44200.0,,2008,2016,숭인동,종로센트레빌,6,23,59.92,,2-1,11110,3,,
56,12400.0,,2012,2016,숭인동,삼전솔하임2차,6,23,15,,296-19,11110,9,,
57,51500.0,,2008,2016,숭인동,종로센트레빌,6,24,84.92,,2-1,11110,4,,
58,64800.0,,2008,2016,숭인동,종로센트레빌,6,26,114.67,,2-1,11110,10,,
59,42700.0,,2008,2016,숭인동,종로센트레빌,6,27,59.92,,2-1,11110,11,,
60,53000.0,,2004,2016,숭인동,롯데캐슬천지인,6,27,84.95,,76,11110,7,,
61,11000.0,,1971,2016,행촌동,대성아파트,6,16,30.28,,41-1,11110,1,,
62,53000.0,,2005,2016,구기동,렉스팰리스,6,20,135.33,,95-1,11110,2,,
63,48500.0,,2001,2016,평창동,롯데낙천대,6,10,91.06,,72,11110,9,,
64,37500.0,,2004,2016,부암동,부암스카이뷰,6,17,81.08,,218-1,11110,2,,
65,29000.0,,1998,2016,신영동,대아파크빌,6,30,59.22,,254,11110,10,,
66,68990.0,,2000,2016,무악동,현대,6,4,114.9,,82,11110,5,,
67,52000.0,,2008,2016,무악동,인왕산아이파크,6,7,59.993,,60,11110,5,,
68,72000.0,,2008,2016,무악동,인왕산아이파크,6,10,114.931,,60,11110,2,,
69,74500.0,,2008,2016,무악동,인왕산아이파크,6,12,114.931,,60,11110,5,,
70,64800.0,,2008,2016,무악동,인왕산아이파크,6,12,84.858,,60,11110,5,,
71,62500.0,,2008,2016,무악동,인왕산아이파크,6,12,84.858,,60,11110,9,,
72,37890.0,,2000,2016,무악동,현대,6,15,60,,82,11110,2,,
73,67000.0,,2008,2016,무악동,인왕산아이파크,6,15,84.858,,60,11110,12,,
74,41950.0,,2000,2016,무악동,현대,6,16,60,,82,11110,12,,
75,37990.0,,2000,2016,무악동,현대,6,18,60,,82,11110,3,,
76,56490.0,,2000,2016,무악동,현대,6,21,84.92,,82,11110,9,,
77,52470.0,,2000,2016,무악동,현대,6,24,84.92,,82,11110,3,,
78,45990.0,,2000,2016,무악동,현대,6,25,60,,82,11110,7,,
79,63990.0,,2000,2016,무악동,현대,6,25,114.9,,82,11110,12,,
80,65000.0,,2008,2016,무악동,인왕산아이파크,6,27,84.858,,60,11110,16,,
81,59000.0,,2015,2016,무악동,인왕산2차아이파크,6,27,84.2395,,88,11110,4,,
0,115200.0,,2008,2016,사직동,광화문스페이스본(106동),7,22,163.33,,9-1,11110,5,,
1,65000.0,,1983,2016,당주동,세종,7,1,105.64,,100,11110,6,,
2,45000.0,,1981,2016,당주동,롯데미도파광화문빌딩,7,4,93.36,,145,11110,8,,
3,118000.0,,2004,2016,내수동,경희궁의아침3단지,7,14,149,,72,11110,10,,
4,108000.0,,2004,2016,내수동,경희궁의아침2단지,7,21,124.17,,71,11110,9,,
5,114800.0,,2004,2016,내수동,경희궁의아침4단지,7,23,124.17,,73,11110,11,,
6,28000.0,,2003,2016,익선동,현대뜨레비앙,7,21,48.54,,55,11110,5,,
7,68000.0,,2006,2016,인의동,효성쥬얼리시티,7,11,106.81,,48-2,11110,12,,
8,65000.0,,2006,2016,인의동,효성쥬얼리시티,7,11,98.39,,48-2,11110,17,,
9,54500.0,,2006,2016,인의동,효성쥬얼리시티,7,14,84.98,,48-2,11110,15,,
10,63000.0,,2006,2016,인의동,효성쥬얼리시티,7,18,106.81,,48-2,11110,17,,
11,16800.0,,2011,2016,충신동,CS타워,7,1,21.94,,62-2,11110,10,,
12,18000.0,,2011,2016,충신동,CS타워,7,26,21.94,,62-2,11110,5,,
13,23700.0,,1999,2016,동숭동,동성아파트(1동),7,4,57.96,,4-161,11110,4,,
14,63000.0,,1995,2016,명륜2가,아남1,7,9,84.9,,4,11110,7,,
15,81000.0,,1996,2016,명륜2가,아남2,7,11,114.36,,236,11110,5,,
16,19000.0,,1997,2016,명륜3가,(1-102),7,30,70.05,,1-102,11110,1,,
17,47000.0,,2003,2016,창신동,창신이수,7,1,84.5,,23-816,11110,17,,
18,31000.0,,1993,2016,창신동,창신쌍용2,7,2,64.66,,703,11110,11,,
19,43000.0,,1999,2016,창신동,두산,7,4,59.95,,232,11110,13,,
20,42700.0,,1992,2016,창신동,창신쌍용1,7,5,106.62,,702,11110,3,,
21,35000.0,,1992,2016,창신동,창신쌍용1,7,6,79.87,,702,11110,5,,
22,36000.0,,1992,2016,창신동,창신쌍용1,7,6,79.87,,702,11110,8,,
23,43500.0,,1993,2016,창신동,창신쌍용2,7,7,115.53,,703,11110,2,,
24,27000.0,,1993,2016,창신동,창신쌍용2,7,8,54.7,,703,11110,2,,
25,30800.0,,1993,2016,창신동,창신쌍용2,7,8,64.66,,703,11110,5,,
26,40000.0,,1992,2016,창신동,창신쌍용1,7,8,79.87,,702,11110,8,,
27,26000.0,,1999,2016,창신동,덕산,7,12,59.28,,639-50,11110,5,,
28,36400.0,,1992,2016,창신동,창신쌍용1,7,14,79.87,,702,11110,14,,
29,29300.0,,1993,2016,창신동,창신쌍용2,7,16,54.7,,703,11110,8,,
30,40000.0,,1992,2016,창신동,창신쌍용1,7,17,79.87,,702,11110,7,,
31,23900.0,,1968,2016,창신동,동대문,7,18,28.8,,328-17,11110,3,,
32,40700.0,,1999,2016,창신동,두산,7,18,59.95,,232,11110,11,,
33,23000.0,,1966,2016,창신동,동대문,7,19,28.8,,328-17,11110,2,,
34,32500.0,,1992,2016,창신동,창신쌍용1,7,22,54.7,,702,11110,4,,
35,33300.0,,1992,2016,창신동,창신쌍용1,7,23,54.7,,702,11110,8,,
36,33800.0,,1993,2016,창신동,창신쌍용2,7,24,79.87,,703,11110,1,,
37,25000.0,,2002,2016,창신동,MID그린(6동),7,25,59.04,,601-7,11110,2,,
38,23000.0,,1996,2016,창신동,유성,7,25,59.85,,640-76,11110,2,,
39,25000.0,,1968,2016,창신동,동대문,7,26,28.8,,328-17,11110,2,,
40,41500.0,,1999,2016,창신동,두산,7,27,59.95,,232,11110,12,,
41,51500.0,,1999,2016,창신동,두산,7,28,84.9,,232,11110,13,,
42,22900.0,,1968,2016,창신동,동대문,7,28,28.8,,328-17,11110,5,,
43,56500.0,,1999,2016,창신동,두산,7,29,84.9,,232,11110,13,,
44,30900.0,,1993,2016,창신동,창신쌍용2,7,30,64.66,,703,11110,6,,
45,13000.0,,2013,2016,숭인동,종로중흥S클래스,7,7,19.466,,202-3,11110,12,,
46,11500.0,,2013,2016,숭인동,종로유케이201,7,16,12.09,,201-11,11110,9,,
47,14000.0,,2013,2016,숭인동,종로중흥S클래스,7,18,19.466,,202-3,11110,14,,
48,43000.0,,2008,2016,숭인동,종로센트레빌,7,18,59.92,,2-1,11110,12,,
49,35000.0,,1979,2016,숭인동,숭인상가,7,19,78.75,,204-11,11110,8,,
50,7800.0,,1971,2016,숭인동,동일상가,7,21,28.05,,232-29,11110,5,,
51,53000.0,,2008,2016,숭인동,종로센트레빌,7,21,84.92,,2-1,11110,7,,
52,55000.0,,2004,2016,숭인동,롯데캐슬천지인,7,21,84.95,,76,11110,24,,
53,58600.0,,2008,2016,숭인동,종로센트레빌,7,21,114.67,,2-1,11110,3,,
54,12000.0,,2013,2016,숭인동,종로동광모닝스카이,7,22,15.855,,1421-1,11110,13,,
55,28800.0,,2003,2016,숭인동,탑스빌,7,27,55.04,,178-76,11110,6,,
56,34500.0,,1979,2016,숭인동,숭인상가,7,29,78.75,,204-11,11110,4,,
57,40000.0,,2008,2016,숭인동,종로센트레빌,7,30,59.92,,2-1,11110,10,,
58,38400.0,,1995,2016,교북동,동아,7,20,59.98,,101,11110,5,,
59,30000.0,,1971,2016,행촌동,대성아파트,7,14,94.94,,41-1,11110,3,,
60,28000.0,,1971,2016,행촌동,대성아파트,7,29,94.94,,41-1,11110,3,,
61,75000.0,,2008,2016,평창동,르트랑시망,7,22,133.77,,102,11110,5,,
62,40300.0,,1998,2016,평창동,삼성,7,22,84.98,,596,11110,12,,
63,30500.0,,1998,2016,신영동,대아파크빌,7,17,59.22,,254,11110,8,,
64,62000.0,,2015,2016,무악동,인왕산2차아이파크,7,1,84.068,,88,11110,11,,
65,63950.0,,2000,2016,무악동,현대,7,1,114.9,,82,11110,12,,
66,65000.0,,2015,2016,무악동,인왕산2차아이파크,7,1,84.068,,88,11110,15,,
67,52790.0,,2000,2016,무악동,현대,7,7,84.92,,82,11110,1,,
68,49990.0,,2000,2016,무악동,현대,7,9,84.92,,82,11110,1,,
69,62250.0,,2008,2016,무악동,인왕산아이파크,7,9,84.858,,60,11110,9,,
70,64600.0,,2008,2016,무악동,인왕산아이파크,7,13,84.858,,60,11110,9,,
71,84700.0,,2008,2016,무악동,인왕산아이파크,7,20,114.931,,60,11110,12,,
72,58990.0,,2000,2016,무악동,현대,7,22,84.92,,82,11110,17,,
73,54500.0,,2008,2016,무악동,인왕산아이파크,7,23,59.993,,60,11110,13,,
74,54970.0,,2000,2016,무악동,현대,7,25,84.92,,82,11110,4,,
75,64450.0,,2000,2016,무악동,현대,7,25,114.9,,82,11110,14,,
76,74500.0,,2008,2016,무악동,인왕산아이파크,7,29,114.931,,60,11110,5,,
77,71700.0,,2008,2016,무악동,인왕산아이파크,7,30,84.858,,60,11110,11,,
0,106500.0,,2008,2016,사직동,광화문스페이스본(101동~105동),8,11,160.85,,9,11110,5,,
1,103500.0,,2008,2016,사직동,광화문스페이스본(101동~105동),8,16,146.92,,9,11110,13,,
2,106500.0,,2008,2016,사직동,광화문스페이스본(101동~105동),8,31,160.85,,9,11110,5,,
3,34000.0,,1981,2016,당주동,롯데미도파광화문빌딩,8,15,65.82,,145,11110,7,,
4,120000.0,,2004,2016,내수동,경희궁의아침3단지,8,1,150.48,,72,11110,16,,
5,139000.0,,2004,2016,내수동,경희궁의아침2단지,8,26,174.55,,71,11110,2,,
6,130000.0,,2004,2016,내수동,경희궁의아침3단지,8,31,150.48,,72,11110,7,,
7,85750.0,,2008,2016,견지동,대성스카이렉스,8,12,149.8,,110,11110,8,,
8,48000.0,,1998,2016,익선동,운현신화타워,8,25,84.91,,30-6,11110,10,,
9,60000.0,,2006,2016,인의동,효성쥬얼리시티,8,16,106.81,,48-2,11110,15,,
10,49500.0,,2006,2016,인의동,효성쥬얼리시티,8,20,84.64,,48-2,11110,11,,
11,52500.0,,2006,2016,인의동,효성쥬얼리시티,8,31,84.7,,48-2,11110,17,,
12,17500.0,,2014,2016,연건동,이화에수풀,8,30,16.98,,195-10,11110,13,,
13,18200.0,,2011,2016,충신동,CS타워,8,5,21.94,,62-2,11110,8,,
14,15000.0,,1995,2016,명륜1가,방산아파트,8,20,32.53,,5-89,11110,2,,
15,65000.0,,1995,2016,명륜2가,아남1,8,5,84.9,,4,11110,12,,
16,29500.0,,1993,2016,창신동,창신쌍용2,8,2,54.7,,703,11110,9,,
17,35800.0,,1993,2016,창신동,창신쌍용2,8,3,79.87,,703,11110,10,,
18,24000.0,,1966,2016,창신동,동대문,8,4,28.8,,328-17,11110,5,,
19,33000.0,,1992,2016,창신동,창신쌍용1,8,4,54.7,,702,11110,13,,
20,41800.0,,1992,2016,창신동,창신쌍용1,8,6,106.62,,702,11110,1,,
21,31850.0,,1993,2016,창신동,창신쌍용2,8,8,64.66,,703,11110,14,,
22,35500.0,,1993,2016,창신동,창신쌍용2,8,10,79.87,,703,11110,14,,
23,29000.0,,1993,2016,창신동,창신쌍용2,8,11,64.66,,703,11110,2,,
24,41000.0,,1999,2016,창신동,두산,8,11,59.95,,232,11110,12,,
25,27900.0,,1993,2016,창신동,창신쌍용2,8,13,54.7,,703,11110,3,,
26,20950.0,,2002,2016,창신동,그린,8,15,44.6,,23-326,11110,4,,
27,50900.0,,1999,2016,창신동,두산,8,16,84.9,,232,11110,13,,
28,37800.0,,1992,2016,창신동,창신쌍용1,8,17,79.87,,702,11110,8,,
29,33000.0,,1993,2016,창신동,창신쌍용2,8,18,64.66,,703,11110,4,,
30,46300.0,,2003,2016,창신동,창신이수,8,20,84.5,,23-816,11110,8,,
31,52000.0,,1999,2016,창신동,두산,8,29,84.9,,232,11110,8,,
32,47500.0,,2006,2016,창신동,브라운스톤창신,8,30,84.81,,23-76,11110,6,,
33,35000.0,,1993,2016,창신동,창신쌍용2,8,31,79.87,,703,11110,13,,
34,37000.0,,1993,2016,창신동,창신쌍용2,8,31,79.87,,703,11110,9,,
35,52800.0,,2009,2016,숭인동,종로청계힐스테이트,8,1,84.9478,,766,11110,13,,
36,13600.0,,2013,2016,숭인동,종로중흥S클래스,8,3,17.811,,202-3,11110,14,,
37,23000.0,,2000,2016,숭인동,숭인모범105동,8,3,59.74,,569-3,11110,7,,
38,12800.0,,2012,2016,숭인동,삼전솔하임2차,8,4,15,,296-19,11110,9,,
39,14000.0,,2013,2016,숭인동,종로중흥S클래스,8,6,19.466,,202-3,11110,12,,
40,54000.0,,2008,2016,숭인동,종로센트레빌,8,8,84.92,,2-1,11110,5,,
41,11500.0,,2014,2016,숭인동,숭인한양LEEPS,8,9,12.78,,1421-2,11110,4,,
42,54500.0,,2009,2016,숭인동,종로청계힐스테이트,8,9,84.9478,,766,11110,14,,
43,53000.0,,2009,2016,숭인동,종로청계힐스테이트,8,10,84.9478,,766,11110,5,,
44,53500.0,,2009,2016,숭인동,종로청계힐스테이트,8,11,84.9478,,766,11110,14,,
45,64500.0,,2004,2016,숭인동,롯데캐슬천지인,8,12,111.73,,76,11110,14,,
46,45000.0,,2008,2016,숭인동,종로센트레빌,8,13,59.92,,2-1,11110,7,,
47,24500.0,,1998,2016,숭인동,하림빌라트,8,14,47.63,,473,11110,2,,
48,43500.0,,2009,2016,숭인동,종로청계힐스테이트,8,14,59.9426,,766,11110,2,,
49,43000.0,,2008,2016,숭인동,종로센트레빌,8,20,59.92,,2-1,11110,1,,
50,57000.0,,2004,2016,숭인동,롯데캐슬천지인,8,23,84.95,,76,11110,23,,
51,14000.0,,2013,2016,숭인동,종로중흥S클래스,8,24,19.466,,202-3,11110,13,,
52,13550.0,,2013,2016,숭인동,종로중흥S클래스,8,24,17.811,,202-3,11110,13,,
53,13000.0,,2013,2016,숭인동,종로동광모닝스카이,8,26,15.855,,1421-1,11110,14,,
54,54500.0,,2009,2016,숭인동,종로청계힐스테이트,8,26,84.9478,,766,11110,14,,
55,65000.0,,2004,2016,숭인동,롯데캐슬천지인,8,27,112.54,,76,11110,15,,
56,12100.0,,2013,2016,숭인동,종로아인스빌,8,27,12.15,,1392-1,11110,15,,
57,12400.0,,2013,2016,숭인동,종로동광모닝스카이,8,30,15.855,,1421-1,11110,13,,
58,39800.0,,1995,2016,교북동,동아,8,17,59.98,,101,11110,8,,
59,11000.0,,1971,2016,행촌동,대성아파트,8,10,30.28,,41-1,11110,6,,
60,14300.0,,1971,2016,행촌동,대성아파트,8,19,45.39,,41-1,11110,5,,
61,39500.0,,1998,2016,평창동,삼성,8,20,84.93,,596,11110,13,,
62,39500.0,,1998,2016,평창동,삼성,8,26,84.98,,596,11110,9,,
63,37500.0,,2004,2016,부암동,부암스카이뷰,8,13,81.08,,218-1,11110,1,,
64,38500.0,,2004,2016,부암동,부암스카이뷰,8,20,81.08,,218-1,11110,4,,
65,54990.0,,2000,2016,무악동,현대,8,1,84.92,,82,11110,11,,
66,65990.0,,2000,2016,무악동,현대,8,3,114.9,,82,11110,12,,
67,85500.0,,2008,2016,무악동,인왕산아이파크,8,8,114.931,,60,11110,13,,
68,62000.0,,2015,2016,무악동,인왕산2차아이파크,8,9,84.27,,88,11110,10,,
69,56490.0,,2000,2016,무악동,현대,8,10,84.92,,82,11110,6,,
70,69500.0,,2008,2016,무악동,인왕산아이파크,8,12,84.858,,60,11110,16,,
71,65000.0,,2008,2016,무악동,인왕산아이파크,8,14,84.858,,60,11110,3,,
72,57900.0,,2000,2016,무악동,현대,8,16,84.92,,82,11110,23,,
73,40990.0,,2000,2016,무악동,현대,8,18,60,,82,11110,12,,
74,68000.0,,2008,2016,무악동,인왕산아이파크,8,20,84.858,,60,11110,12,,
75,64750.0,,2000,2016,무악동,현대,8,20,114.9,,82,11110,4,,
76,54400.0,,2000,2016,무악동,현대,8,21,84.92,,82,11110,1,,
77,77000.0,,2008,2016,무악동,인왕산아이파크,8,22,114.931,,60,11110,8,,
78,72000.0,,2008,2016,무악동,인왕산아이파크,8,22,84.858,,60,11110,12,,
79,119000.0,,2008,2016,무악동,인왕산아이파크,8,24,157.289,,60,11110,15,,
80,70700.0,,2008,2016,무악동,인왕산아이파크,8,26,84.858,,60,11110,9,,
81,69000.0,,2008,2016,무악동,인왕산아이파크,8,27,84.858,,60,11110,13,,
82,41990.0,,2000,2016,무악동,현대,8,27,60,,82,11110,1,,
83,52400.0,,2000,2016,무악동,현대,8,27,84.92,,82,11110,8,,
84,40490.0,,2000,2016,무악동,현대,8,28,60,,82,11110,7,,
85,60000.0,,2008,2016,무악동,인왕산아이파크,8,29,84.858,,60,11110,4,,
86,109000.0,,2008,2016,무악동,인왕산아이파크,8,29,157.289,,60,11110,10,,
87,51990.0,,2000,2016,무악동,현대,8,30,84.92,,82,11110,1,,
88,59500.0,,2008,2016,무악동,인왕산아이파크,8,31,84.858,,60,11110,1,,
0,108500.0,,2008,2016,사직동,광화문스페이스본(101동~105동),9,2,131.44,,9,11110,12,,
1,90000.0,,2008,2016,사직동,광화문스페이스본(101동~105동),9,9,108.07,,9,11110,9,,
2,115000.0,,2008,2016,사직동,광화문스페이스본(101동~105동),9,22,160.85,,9,11110,12,,
3,108000.0,,2008,2016,사직동,광화문스페이스본(101동~105동),9,23,159.01,,9,11110,1,,
4,102500.0,,2008,2016,사직동,광화문스페이스본(101동~105동),9,24,158.99,,9,11110,8,,
5,88000.0,,2008,2016,사직동,광화문스페이스본(101동~105동),9,29,94.51,,9,11110,5,,
6,43500.0,,1983,2016,당주동,세종,9,28,91.68,,100,11110,2,,
7,121000.0,,2004,2016,내수동,경희궁의아침3단지,9,5,150.48,,72,11110,12,,
8,138000.0,,2004,2016,내수동,경희궁의아침2단지,9,20,174.55,,71,11110,4,,
9,93500.0,,2003,2016,내수동,경희궁파크팰리스,9,27,103.77,,95,11110,15,,
10,26800.0,,2003,2016,익선동,현대뜨레비앙,9,2,46.64,,55,11110,5,,
11,29500.0,,1998,2016,익선동,운현신화타워,9,5,47.61,,30-6,11110,15,,
12,27300.0,,2003,2016,익선동,현대뜨레비앙,9,6,46.64,,55,11110,5,,
13,55000.0,,2006,2016,인의동,효성쥬얼리시티,9,2,98.39,,48-2,11110,15,,
14,62000.0,,2006,2016,인의동,효성쥬얼리시티,9,13,98.39,,48-2,11110,9,,
15,25003.0,,2015,2016,연지동,아르젠종로,9,9,18.02,,163-3,11110,12,,
16,62700.0,,1995,2016,명륜2가,아남1,9,1,84.9,,4,11110,18,,
17,60000.0,,1995,2016,명륜2가,아남1,9,2,84.9,,4,11110,15,,
18,64800.0,,1995,2016,명륜2가,아남1,9,7,84.9,,4,11110,11,,
19,64500.0,,1995,2016,명륜2가,아남1,9,10,84.9,,4,11110,16,,
20,47000.0,,1993,2016,창신동,창신쌍용2,9,2,106.62,,703,11110,7,,
21,25000.0,,1966,2016,창신동,동대문,9,4,28.8,,328-17,11110,2,,
22,32700.0,,1973,2016,창신동,동대문맨션,9,6,83.83,,578-5,11110,6,,
23,37400.0,,1993,2016,창신동,창신쌍용2,9,6,79.87,,703,11110,9,,
24,24300.0,,1968,2016,창신동,동대문,9,7,28.8,,328-17,11110,4,,
25,34500.0,,1993,2016,창신동,창신쌍용2,9,7,79.87,,703,11110,6,,
26,38000.0,,1992,2016,창신동,창신쌍용1,9,8,79.87,,702,11110,10,,
27,54000.0,,1999,2016,창신동,두산,9,13,84.9,,232,11110,11,,
28,34500.0,,1993,2016,창신동,창신쌍용2,9,17,79.87,,703,11110,15,,
29,38500.0,,1992,2016,창신동,창신쌍용1,9,19,79.87,,702,11110,10,,
30,35000.0,,1993,2016,창신동,창신쌍용2,9,20,79.87,,703,11110,3,,
31,36800.0,,1993,2016,창신동,창신쌍용2,9,20,79.87,,703,11110,5,,
32,24500.0,,2002,2016,창신동,MID그린(5동),9,22,59.04,,601-4,11110,5,,
33,50000.0,,2003,2016,창신동,창신이수,9,23,84.5,,23-816,11110,7,,
34,41800.0,,1999,2016,창신동,두산,9,26,59.95,,232,11110,16,,
35,31500.0,,1993,2016,창신동,창신쌍용2,9,27,64.66,,703,11110,4,,
36,38800.0,,1992,2016,창신동,창신쌍용1,9,27,79.87,,702,11110,10,,
37,30800.0,,1993,2016,창신동,창신쌍용2,9,29,64.66,,703,11110,4,,
38,40500.0,,2003,2016,창신동,창신이수,9,30,68.06,,23-816,11110,17,,
39,44900.0,,2008,2016,숭인동,종로센트레빌,9,1,59.92,,2-1,11110,5,,
40,13000.0,,2014,2016,숭인동,삼전솔하임4차,9,3,15.09,,318-2,11110,11,,
41,59500.0,,2008,2016,숭인동,종로센트레빌,9,5,114.67,,2-1,11110,4,,
42,12100.0,,2013,2016,숭인동,종로아인스빌,9,5,12.15,,1392-1,11110,15,,
43,18400.0,,1997,2016,숭인동,오성,9,5,56.96,,888,11110,2,,
44,41500.0,,2008,2016,숭인동,종로센트레빌,9,6,59.92,,2-1,11110,1,,
45,50000.0,,2008,2016,숭인동,종로센트레빌,9,7,84.92,,2-1,11110,1,,
46,65900.0,,2004,2016,숭인동,롯데캐슬천지인,9,10,111.73,,76,11110,13,,
47,12000.0,,2014,2016,숭인동,숭인한양LEEPS,9,12,12.78,,1421-2,11110,11,,
48,56700.0,,2004,2016,숭인동,롯데캐슬천지인,9,17,84.95,,76,11110,18,,
49,52800.0,,2008,2016,숭인동,종로센트레빌,9,19,84.92,,2-1,11110,8,,
50,13200.0,,2012,2016,숭인동,삼전솔하임2차,9,20,15,,296-19,11110,7,,
51,57000.0,,2009,2016,숭인동,종로청계힐스테이트,9,21,84.9478,,766,11110,6,,
52,13800.0,,2013,2016,숭인동,종로중흥S클래스,9,21,19.466,,202-3,11110,7,,
53,12700.0,,2013,2016,숭인동,종로동광모닝스카이,9,27,15.855,,1421-1,11110,15,,
54,64000.0,,2008,2016,숭인동,종로센트레빌,9,28,114.67,,2-1,11110,11,,
55,46200.0,,2009,2016,숭인동,종로청계힐스테이트,9,29,59.9426,,766,11110,9,,
56,58000.0,,2004,2016,숭인동,롯데캐슬천지인,9,30,84.95,,76,11110,28,,
57,32000.0,,1971,2016,행촌동,대성아파트,9,28,94.94,,41-1,11110,8,,
58,45000.0,,2001,2016,평창동,롯데낙천대,9,1,84.82,,72,11110,1,,
59,28000.0,,1998,2016,신영동,대아파크빌,9,13,59.22,,254,11110,3,,
60,30800.0,,1998,2016,신영동,대아파크빌,9,19,59.22,,254,11110,11,,
61,31650.0,,1998,2016,신영동,대아파크빌,9,24,59.22,,254,11110,6,,
62,65500.0,,2008,2016,무악동,인왕산아이파크,9,1,84.858,,60,11110,4,,
63,64000.0,,2008,2016,무악동,인왕산아이파크,9,2,84.858,,60,11110,7,,
64,65450.0,,2000,2016,무악동,현대,9,2,114.9,,82,11110,19,,
65,55970.0,,2000,2016,무악동,현대,9,3,84.92,,82,11110,13,,
66,71000.0,,2008,2016,무악동,인왕산아이파크,9,3,84.858,,60,11110,9,,
67,41980.0,,2000,2016,무악동,현대,9,3,60,,82,11110,8,,
68,60000.0,,2008,2016,무악동,인왕산아이파크,9,3,84.858,,60,11110,1,,
69,66950.0,,2000,2016,무악동,현대,9,3,114.9,,82,11110,9,,
70,40980.0,,2000,2016,무악동,현대,9,8,60,,82,11110,10,,
71,65000.0,,2008,2016,무악동,인왕산아이파크,9,8,84.858,,60,11110,2,,
72,71000.0,,2008,2016,무악동,인왕산아이파크,9,10,114.931,,60,11110,1,,
73,51470.0,,2000,2016,무악동,현대,9,10,84.92,,82,11110,5,,
74,53990.0,,2000,2016,무악동,현대,9,12,84.92,,82,11110,6,,
75,66700.0,,2008,2016,무악동,인왕산아이파크,9,12,84.858,,60,11110,14,,
76,66700.0,,2000,2016,무악동,현대,9,13,114.9,,82,11110,3,,
77,81000.0,,2008,2016,무악동,인왕산아이파크,9,19,114.931,,60,11110,12,,
78,59886.0,,2000,2016,무악동,현대,9,21,84.92,,82,11110,12,,
79,125000.0,,2008,2016,무악동,인왕산아이파크,9,23,157.289,,60,11110,12,,
80,55500.0,,2008,2016,무악동,인왕산아이파크,9,23,59.993,,60,11110,6,,
0,84000.0,,2008,2016,사직동,광화문스페이스본(101동~105동),10,1,94.51,,9,11110,7,,
