,거래금액,거래유형,건축년도,년,법정동,아파트,월,일,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
142,46500.0,,2008,2016,황학동,롯데캐슬,4,30,59.91,,2545,11140,32,,
143,37800.0,,2007,2016,순화동,순화동더샵,4,1,49.2,,151,11140,9,,
144,44800.0,,2006,2016,순화동,바비엥3,4,16,78.29,,215,11140,18,,
145,39000.0,,2006,2016,순화동,바비엥3,4,19,70.81,,215,11140,16,,
146,71000.0,,2001,2016,중림동,삼성사이버빌리지,4,1,114.77,,200,11140,15,,
147,63100.0,,2001,2016,중림동,삼성사이버빌리지,4,2,114.77,,200,11140,1,,
148,10000.0,,1971,2016,중림동,성요셉,4,4,47.27,,149,11140,4,,
149,64000.0,,2001,2016,중림동,삼성사이버빌리지,4,5,84.95,,200,11140,10,,
150,58600.0,,2001,2016,중림동,삼성사이버빌리지,4,5,84.93,,200,11140,18,,
151,64000.0,,2001,2016,중림동,삼성사이버빌리지,4,9,84.95,,200,11140,15,,
152,50500.0,,2001,2016,중림동,삼성사이버빌리지,4,30,84.93,,200,11140,1,,
153,60000.0,,2012,2016,만리동1가,LIG서울역리가,4,28,84.9788,,231,11140,2,,
154,70500.0,,2012,2016,만리동1가,LIG서울역리가,4,30,84.9846,,231,11140,13,,
0,129000.0,,2010,2016,남대문로5가,남산트라팰리스,5,30,142.23,,827,11140,30,,
1,54500.0,,2011,2016,회현동1가,남산롯데캐슬아이리스,5,2,44.99,,208,11140,22,,
2,96500.0,,2011,2016,회현동1가,남산롯데캐슬아이리스,5,9,113.46,,208,11140,12,,
3,38500.0,,1975,2016,회현동1가,삼풍,5,10,94.55,,146-1,11140,7,,
4,43000.0,,1970,2016,충무로4가,진양상가,5,11,107.9,,120-3,11140,14,,
5,32000.0,,1970,2016,충무로4가,진양상가,5,23,71.93,,120-3,11140,10,,
6,16700.0,,1968,2016,인현동2가,인현상가(신성아파트),5,31,40.83,,192-30,11140,9,,
7,27820.0,,1981,2016,묵정동,묵정,5,25,52.46,,11-67,11140,2,,
8,24500.0,,1999,2016,예장동,예장동삼익,5,20,59.58,,9,11140,2,,
9,75800.0,,2002,2016,신당동,남산타운,5,1,114.88,,844,11140,7,,
10,43500.0,,2007,2016,신당동,삼성V아파트A동,5,2,81.63,,290-42,11140,2,,
11,75000.0,,2002,2016,신당동,남산타운,5,2,114.88,,844,11140,14,,
12,52000.0,,2002,2016,신당동,남산타운,5,2,84.88,,844,11140,1,,
13,36500.0,,2001,2016,신당동,한진해모로,5,3,59.76,,845,11140,6,,
14,54000.0,,2002,2016,신당동,남산타운,5,4,84.88,,844,11140,4,,
15,65700.0,,1999,2016,신당동,약수하이츠,5,4,114.92,,842,11140,4,,
16,45000.0,,1999,2016,신당동,약수하이츠,5,7,57.63,,842,11140,18,,
17,40400.0,,2004,2016,신당동,기린,5,9,80.73,,333-26,11140,1,,
18,48800.0,,1993,2016,신당동,현대,5,9,121.14,,840,11140,3,,
19,62000.0,,2011,2016,신당동,청구e편한세상,5,9,59.89,,852,11140,8,,
20,35000.0,,2001,2016,신당동,한진해모로,5,10,59.76,,845,11140,8,,
21,48500.0,,2011,2016,신당동,래미안하이베르,5,11,59.95,,851,11140,3,,
22,70000.0,,2011,2016,신당동,래미안하이베르,5,11,117,,851,11140,12,,
23,45000.0,,1999,2016,신당동,약수하이츠,5,12,57.63,,842,11140,15,,
24,57000.0,,2002,2016,신당동,남산타운,5,12,84.88,,844,11140,4,,
25,44500.0,,2003,2016,신당동,진달래,5,12,84.41,,333-42,11140,2,,
26,46900.0,,2011,2016,신당동,래미안하이베르,5,13,59.95,,851,11140,6,,
27,58000.0,,2002,2016,신당동,남산타운,5,13,84.88,,844,11140,16,,
28,72000.0,,2011,2016,신당동,청구e편한세상,5,13,84.96,,852,11140,3,,
29,39200.0,,1993,2016,신당동,현대,5,14,83.97,,840,11140,1,,
30,58000.0,,2002,2016,신당동,남산타운,5,14,84.88,,844,11140,16,,
31,54800.0,,1999,2016,신당동,약수하이츠,5,14,84.88,,842,11140,20,,
32,60000.0,,2002,2016,신당동,남산타운,5,14,84.88,,844,11140,17,,
33,17000.0,,2000,2016,신당동,푸른마을(432-921),5,15,59.33,,432-921,11140,5,,
34,48800.0,,2002,2016,신당동,남산타운,5,16,59.94,,844,11140,10,,
35,43500.0,,1999,2016,신당동,삼성,5,17,59.98,,843,11140,13,,
36,64000.0,,2002,2016,신당동,남산타운,5,18,114.88,,844,11140,3,,
37,40800.0,,1999,2016,신당동,삼성,5,18,59.97,,843,11140,22,,
38,41400.0,,1999,2016,신당동,삼성,5,18,59.98,,843,11140,14,,
39,54850.0,,2002,2016,신당동,남산타운,5,18,84.88,,844,11140,3,,
40,49300.0,,1993,2016,신당동,현대,5,18,122.275,,840,11140,2,,
41,35000.0,,1993,2016,신당동,현대,5,19,83.97,,840,11140,10,,
42,59500.0,,2002,2016,신당동,남산타운,5,19,84.88,,844,11140,18,,
43,66000.0,,2005,2016,신당동,남산정은스카이,5,19,143.049,,366-126,11140,8,,
44,75500.0,,2011,2016,신당동,청구e편한세상,5,19,84.96,,852,11140,12,,
45,64000.0,,2002,2016,신당동,남산타운,5,19,114.88,,844,11140,3,,
46,154000.0,,2003,2016,신당동,마이스터빌,5,19,244.31,,407-7,11140,3,,
47,42950.0,,1999,2016,신당동,삼성,5,20,59.98,,843,11140,20,,
48,59700.0,,1999,2016,신당동,약수하이츠,5,20,84.88,,842,11140,9,,
49,44500.0,,2006,2016,신당동,태원팰리스5차(432-1132),5,20,88.08,,432-1132,11140,6,,
50,74500.0,,2002,2016,신당동,남산타운,5,20,114.88,,844,11140,8,,
51,40000.0,,1993,2016,신당동,현대,5,20,83.97,,840,11140,2,,
52,35000.0,,1993,2016,신당동,현대,5,21,66.6,,840,11140,10,,
53,54500.0,,1993,2016,신당동,현대,5,21,139.275,,840,11140,11,,
54,52200.0,,1999,2016,신당동,삼성,5,21,84.96,,843,11140,17,,
55,37900.0,,1999,2016,신당동,삼성,5,21,59.97,,843,11140,7,,
56,64300.0,,2002,2016,신당동,남산타운,5,21,84.88,,844,11140,15,,
57,65000.0,,1999,2016,신당동,약수하이츠,5,21,114.92,,842,11140,3,,
58,49800.0,,2005,2016,신당동,신당푸르지오,5,23,59.85,,850,11140,20,,
59,67000.0,,1999,2016,신당동,약수하이츠,5,23,114.92,,842,11140,12,,
60,75500.0,,2002,2016,신당동,남산타운,5,23,114.88,,844,11140,15,,
61,53800.0,,1999,2016,신당동,삼성,5,23,84.96,,843,11140,6,,
62,70800.0,,2011,2016,신당동,청구e편한세상,5,23,84.96,,852,11140,2,,
63,64250.0,,1999,2016,신당동,약수하이츠,5,23,114.92,,842,11140,3,,
64,88500.0,,2011,2016,신당동,청구e편한세상,5,23,118.31,,852,11140,9,,
65,57500.0,,1999,2016,신당동,삼성,5,24,114.91,,843,11140,18,,
66,50000.0,,1999,2016,신당동,삼성,5,24,84.96,,843,11140,13,,
67,42800.0,,1993,2016,신당동,현대,5,24,83.97,,840,11140,14,,
68,56500.0,,2002,2016,신당동,남산타운,5,25,84.88,,844,11140,5,,
69,55400.0,,1999,2016,신당동,삼성,5,25,114.91,,843,11140,3,,
70,49000.0,,1999,2016,신당동,삼성,5,25,84.96,,843,11140,2,,
71,44500.0,,1999,2016,신당동,삼성,5,25,59.97,,843,11140,11,,
72,38000.0,,1999,2016,신당동,삼성,5,25,59.97,,843,11140,6,,
73,76200.0,,2011,2016,신당동,청구e편한세상,5,25,84.96,,852,11140,15,,
74,70000.0,,2011,2016,신당동,청구e편한세상,5,25,84.95,,852,11140,4,,
75,44500.0,,2002,2016,신당동,남산타운,5,26,59.94,,844,11140,11,,
76,58900.0,,1999,2016,신당동,삼성,5,26,114.91,,843,11140,13,,
77,71000.0,,2011,2016,신당동,청구e편한세상,5,26,84.95,,852,11140,6,,
78,21800.0,,2001,2016,신당동,신신(2차),5,26,59.04,,432-1957,11140,2,,
79,70000.0,,2011,2016,신당동,래미안하이베르,5,27,117,,851,11140,13,,
80,46500.0,,2002,2016,신당동,남산타운,5,28,59.94,,844,11140,9,,
81,59500.0,,1999,2016,신당동,약수하이츠,5,28,84.88,,842,11140,7,,
82,51800.0,,1999,2016,신당동,삼성,5,29,84.96,,843,11140,7,,
83,36500.0,,2000,2016,신당동,신당동파라다이스,5,30,59.9,,846,11140,2,,
84,57700.0,,2002,2016,신당동,남산타운,5,30,84.88,,844,11140,8,,
85,62000.0,,2002,2016,신당동,남산타운,5,30,114.88,,844,11140,1,,
86,59800.0,,1999,2016,신당동,약수하이츠,5,31,84.88,,842,11140,4,,
87,45000.0,,2002,2016,신당동,남산타운,5,31,59.94,,844,11140,15,,
88,57400.0,,1999,2016,신당동,삼성,5,31,114.91,,843,11140,18,,
89,53000.0,,1993,2016,신당동,현대,5,31,122.275,,840,11140,13,,
90,103853.0,,2014,2016,흥인동,청계천두산위브더제니스,5,2,146.9679,,13-1,11140,17,,
91,98289.0,,2014,2016,흥인동,청계천두산위브더제니스,5,4,146.9679,,13-1,11140,15,,
92,16500.0,,2014,2016,흥인동,동대문와이즈캐슬,5,6,15.55,,119,11140,10,,
93,94454.0,,2014,2016,흥인동,청계천두산위브더제니스,5,10,147.3212,,13-1,11140,17,,
94,98819.0,,2014,2016,흥인동,청계천두산위브더제니스,5,13,147.3212,,13-1,11140,15,,
95,104366.0,,2014,2016,흥인동,청계천두산위브더제니스,5,13,146.9679,,13-1,11140,19,,
96,133217.0,,2014,2016,흥인동,청계천두산위브더제니스,5,17,173.1707,,13-1,11140,34,,
97,94058.0,,2014,2016,흥인동,청계천두산위브더제니스,5,17,145.6492,,13-1,11140,11,,
98,42500.0,,1994,2016,흥인동,aaa,5,18,75.45,,3-4,11140,20,,
99,89907.0,,2014,2016,흥인동,청계천두산위브더제니스,5,18,145.6492,,13-1,11140,13,,
100,131955.0,,2014,2016,흥인동,청계천두산위브더제니스,5,19,173.1707,,13-1,11140,30,,
101,96433.0,,2014,2016,흥인동,청계천두산위브더제니스,5,26,147.327,,13-1,11140,12,,
102,186091.0,,2014,2016,흥인동,청계천두산위브더제니스,5,27,240.5395,,13-1,11140,21,,
103,98119.0,,2014,2016,흥인동,청계천두산위브더제니스,5,28,147.327,,13-1,11140,19,,
104,141371.0,,2014,2016,흥인동,청계천두산위브더제니스,5,28,179.2616,,13-1,11140,35,,
105,77220.0,,2014,2016,흥인동,청계천두산위브더제니스,5,30,124.2215,,13-1,11140,16,,
106,33600.0,,1994,2016,흥인동,aaa,5,31,56.43,,3-4,11140,13,,
107,21000.0,,2013,2016,황학동,한양I-Class,5,2,24.67,,787,11140,13,,
108,42500.0,,2008,2016,황학동,롯데캐슬,5,3,59.94,,2545,11140,16,,
109,48800.0,,2010,2016,황학동,황학동코아루,5,4,84.94,,882,11140,7,,
110,54000.0,,2008,2016,황학동,롯데캐슬,5,5,84.89,,2545,11140,21,,
111,53300.0,,2008,2016,황학동,롯데캐슬,5,5,84.9,,2545,11140,28,,
112,35000.0,,2003,2016,황학동,중구리버빌,5,6,83.59,,981,11140,4,,
113,42900.0,,2008,2016,황학동,롯데캐슬,5,7,59.94,,2545,11140,23,,
114,53000.0,,2008,2016,황학동,롯데캐슬,5,11,84.97,,2545,11140,15,,
115,67000.0,,2008,2016,황학동,롯데캐슬,5,12,114.9,,2545,11140,12,,
116,43000.0,,2008,2016,황학동,롯데캐슬,5,14,59.94,,2545,11140,8,,
117,45800.0,,2008,2016,황학동,롯데캐슬,5,14,59.91,,2545,11140,23,,
118,59000.0,,2010,2016,황학동,황학아크로타워,5,14,84.965,,2523,11140,11,,
119,45300.0,,2008,2016,황학동,롯데캐슬,5,14,59.94,,2545,11140,16,,
120,53700.0,,2008,2016,황학동,롯데캐슬,5,16,84.97,,2545,11140,8,,
121,58000.0,,2008,2016,황학동,롯데캐슬,5,16,84.9,,2545,11140,18,,
122,42800.0,,2008,2016,황학동,롯데캐슬,5,18,59.94,,2545,11140,20,,
123,46000.0,,2008,2016,황학동,롯데캐슬,5,18,59.91,,2545,11140,31,,
124,46000.0,,2008,2016,황학동,롯데캐슬,5,20,59.91,,2545,11140,19,,
125,52700.0,,2008,2016,황학동,롯데캐슬,5,20,84.89,,2545,11140,18,,
126,54500.0,,2008,2016,황학동,롯데캐슬,5,21,84.9,,2545,11140,29,,
127,14000.0,,2013,2016,황학동,한양I-Class,5,21,16.37,,787,11140,16,,
128,69000.0,,2008,2016,황학동,롯데캐슬,5,21,114.9,,2545,11140,17,,
129,53700.0,,2008,2016,황학동,롯데캐슬,5,24,84.89,,2545,11140,28,,
130,69000.0,,2008,2016,황학동,롯데캐슬,5,25,114.9,,2545,11140,11,,
131,53700.0,,2008,2016,황학동,롯데캐슬,5,26,84.97,,2545,11140,13,,
132,68500.0,,2008,2016,황학동,롯데캐슬,5,28,114.9,,2545,11140,31,,
133,16500.0,,2014,2016,황학동,DUO302,5,28,15.97,,819,11140,16,,
134,45500.0,,2008,2016,황학동,롯데캐슬,5,31,59.91,,2545,11140,8,,
135,39300.0,,2006,2016,순화동,바비엥3,5,14,63.64,,215,11140,16,,
136,40000.0,,2006,2016,순화동,바비엥3,5,23,65.71,,215,11140,16,,
137,64000.0,,2001,2016,중림동,삼성사이버빌리지,5,2,84.95,,200,11140,7,,
138,73500.0,,2001,2016,중림동,삼성사이버빌리지,5,5,114.77,,200,11140,14,,
139,63500.0,,2001,2016,중림동,삼성사이버빌리지,5,5,84.95,,200,11140,14,,
140,56500.0,,2001,2016,중림동,삼성사이버빌리지,5,6,84.93,,200,11140,5,,
141,62000.0,,2001,2016,중림동,삼성사이버빌리지,5,9,84.95,,200,11140,9,,
142,61700.0,,2001,2016,중림동,삼성사이버빌리지,5,12,84.93,,200,11140,6,,
143,70200.0,,2001,2016,중림동,삼성사이버빌리지,5,14,114.77,,200,11140,18,,
144,72000.0,,2001,2016,중림동,삼성사이버빌리지,5,19,114.77,,200,11140,11,,
145,62500.0,,2001,2016,중림동,삼성사이버빌리지,5,20,84.93,,200,11140,5,,
146,59800.0,,2001,2016,중림동,삼성사이버빌리지,5,25,84.93,,200,11140,13,,
147,65800.0,,2012,2016,만리동1가,LIG서울역리가,5,28,84.9846,,231,11140,6,,
0,102000.0,,2010,2016,회현동1가,SK리더스뷰남산,6,3,122.7,,206,11140,24,,
1,28000.0,,2006,2016,회현동1가,이지-빌,6,4,45.01,,100-12,11140,3,,
2,130000.0,,2011,2016,회현동1가,남산롯데캐슬아이리스,6,12,133.98,,208,11140,28,,
3,56500.0,,2011,2016,회현동1가,남산롯데캐슬아이리스,6,13,44.99,,208,11140,16,,
4,115000.0,,2010,2016,회현동1가,SK리더스뷰남산,6,25,137.53,,206,11140,23,,
5,88200.0,,2010,2016,회현동1가,SK리더스뷰남산,6,25,115.04,,206,11140,4,,
6,35000.0,,1970,2016,충무로4가,진양상가,6,3,78.28,,120-3,11140,12,,
7,402000.0,,2008,2016,장충동1가,상지리츠빌장충동카일룸,6,27,244.75,,104,11140,2,,
8,51950.0,,1999,2016,신당동,약수하이츠,6,1,65.37,,842,11140,11,,
9,66800.0,,1999,2016,신당동,약수하이츠,6,1,114.92,,842,11140,11,,
10,51950.0,,1999,2016,신당동,약수하이츠,6,1,65.37,,842,11140,10,,
11,54000.0,,2002,2016,신당동,남산타운,6,2,84.88,,844,11140,15,,
12,72800.0,,2011,2016,신당동,청구e편한세상,6,2,84.95,,852,11140,14,,
13,70200.0,,2011,2016,신당동,래미안하이베르,6,2,117,,851,11140,10,,
14,48700.0,,2011,2016,신당동,래미안하이베르,6,2,59.74,,851,11140,3,,
15,34000.0,,2001,2016,신당동,한진해모로,6,2,59.76,,845,11140,3,,
16,33000.0,,2001,2016,신당동,한진해모로,6,2,59.76,,845,11140,2,,
17,37500.0,,1999,2016,신당동,약수하이츠,6,2,57.63,,842,11140,13,,
18,68500.0,,1999,2016,신당동,약수하이츠,6,2,114.92,,842,11140,13,,
19,62000.0,,1999,2016,신당동,약수하이츠,6,2,84.88,,842,11140,17,,
20,55800.0,,2005,2016,신당동,신당푸르지오,6,4,84.39,,850,11140,6,,
21,42500.0,,2001,2016,신당동,한진해모로,6,4,84.96,,845,11140,3,,
22,67000.0,,2002,2016,신당동,남산타운,6,6,114.88,,844,11140,18,,
23,43000.0,,2002,2016,신당동,남산타운,6,7,59.94,,844,11140,1,,
24,42700.0,,2001,2016,신당동,한진해모로,6,7,84.96,,845,11140,2,,
25,68000.0,,1999,2016,신당동,약수하이츠,6,8,114.92,,842,11140,18,,
26,58000.0,,2002,2016,신당동,남산타운,6,8,84.88,,844,11140,4,,
27,48850.0,,2002,2016,신당동,남산타운,6,8,59.94,,844,11140,14,,
28,71000.0,,1999,2016,신당동,약수하이츠,6,9,114.92,,842,11140,6,,
29,72000.0,,2005,2016,신당동,신당푸르지오,6,9,145.1,,850,11140,2,,
30,51900.0,,1999,2016,신당동,삼성,6,10,84.96,,843,11140,17,,
31,50000.0,,1999,2016,신당동,삼성,6,10,84.96,,843,11140,6,,
32,60000.0,,2002,2016,신당동,남산타운,6,10,84.88,,844,11140,12,,
33,43900.0,,1999,2016,신당동,약수하이츠,6,11,57.63,,842,11140,16,,
34,70200.0,,2002,2016,신당동,남산타운,6,11,114.88,,844,11140,7,,
35,60000.0,,2011,2016,신당동,래미안하이베르,6,11,84.98,,851,11140,14,,
36,22200.0,,2001,2016,신당동,신신(2차),6,11,59.04,,432-1957,11140,5,,
37,55000.0,,1999,2016,신당동,약수하이츠,6,11,84.88,,842,11140,10,,
38,61500.0,,2011,2016,신당동,래미안하이베르,6,12,84.98,,851,11140,9,,
39,64300.0,,1999,2016,신당동,약수하이츠,6,13,114.92,,842,11140,12,,
40,60000.0,,2002,2016,신당동,남산타운,6,14,84.88,,844,11140,14,,
41,38000.0,,1999,2016,신당동,약수하이츠,6,14,57.63,,842,11140,12,,
42,36000.0,,1999,2016,신당동,약수하이츠,6,14,57.63,,842,11140,12,,
43,38500.0,,1993,2016,신당동,현대,6,14,66.6,,840,11140,9,,
44,50000.0,,2002,2016,신당동,남산타운,6,15,59.94,,844,11140,17,,
45,60000.0,,1999,2016,신당동,삼성,6,15,114.91,,843,11140,14,,
46,49700.0,,2011,2016,신당동,래미안하이베르,6,16,59.95,,851,11140,7,,
47,42500.0,,1993,2016,신당동,현대,6,16,83.97,,840,11140,15,,
48,35000.0,,2000,2016,신당동,하이1(113-5),6,16,76.86,,113-5,11140,4,,
49,60000.0,,2002,2016,신당동,남산타운,6,16,84.88,,844,11140,7,,
50,46500.0,,2002,2016,신당동,남산타운,6,17,59.94,,844,11140,6,,
51,68500.0,,2011,2016,신당동,청구e편한세상,6,17,84.95,,852,11140,4,,
52,90000.0,,2002,2016,신당동,남산타운,6,18,114.88,,844,11140,10,,
53,57000.0,,2002,2016,신당동,남산타운,6,18,84.88,,844,11140,14,,
54,43000.0,,1999,2016,신당동,약수하이츠,6,18,57.63,,842,11140,13,,
55,58800.0,,2002,2016,신당동,남산타운,6,20,84.88,,844,11140,12,,
56,56500.0,,2005,2016,신당동,신당푸르지오,6,20,84.39,,850,11140,9,,
57,49800.0,,2011,2016,신당동,래미안하이베르,6,20,59.95,,851,11140,6,,
58,58700.0,,2002,2016,신당동,남산타운,6,20,84.88,,844,11140,13,,
59,73500.0,,2002,2016,신당동,남산타운,6,21,114.88,,844,11140,16,,
60,46000.0,,2002,2016,신당동,남산타운,6,21,59.94,,844,11140,12,,
61,57000.0,,2002,2016,신당동,남산타운,6,21,84.88,,844,11140,10,,
62,50000.0,,1999,2016,신당동,삼성,6,21,84.96,,843,11140,6,,
63,46900.0,,2002,2016,신당동,남산타운,6,21,59.94,,844,11140,17,,
64,55000.0,,2002,2016,신당동,남산타운,6,21,84.88,,844,11140,2,,
65,65500.0,,2002,2016,신당동,남산타운,6,21,114.88,,844,11140,7,,
66,37500.0,,1999,2016,신당동,약수하이츠,6,22,57.63,,842,11140,13,,
67,59000.0,,2002,2016,신당동,남산타운,6,22,84.88,,844,11140,10,,
68,54500.0,,1999,2016,신당동,삼성,6,22,84.96,,843,11140,15,,
69,35800.0,,2001,2016,신당동,한진해모로,6,22,59.76,,845,11140,9,,
70,40000.0,,1999,2016,신당동,약수하이츠,6,23,57.63,,842,11140,16,,
71,58800.0,,2002,2016,신당동,남산타운,6,24,84.88,,844,11140,15,,
72,63000.0,,1999,2016,신당동,약수하이츠,6,24,84.88,,842,11140,10,,
73,63000.0,,2002,2016,신당동,남산타운,6,25,114.88,,844,11140,1,,
74,49300.0,,2011,2016,신당동,래미안하이베르,6,25,59.95,,851,11140,8,,
75,69850.0,,2011,2016,신당동,청구e편한세상,6,25,84.95,,852,11140,3,,
76,44500.0,,1999,2016,신당동,약수하이츠,6,25,57.63,,842,11140,7,,
77,40900.0,,1999,2016,신당동,삼성,6,25,59.97,,843,11140,2,,
78,60000.0,,2002,2016,신당동,남산타운,6,25,84.88,,844,11140,11,,
79,73000.0,,2002,2016,신당동,남산타운,6,27,114.88,,844,11140,8,,
80,69500.0,,2002,2016,신당동,남산타운,6,27,114.88,,844,11140,9,,
81,51700.0,,2011,2016,신당동,래미안하이베르,6,27,59.74,,851,11140,11,,
82,54500.0,,2005,2016,신당동,신당푸르지오,6,27,84.76,,850,11140,2,,
83,38000.0,,1999,2016,신당동,약수하이츠,6,27,57.63,,842,11140,17,,
84,68000.0,,1999,2016,신당동,약수하이츠,6,27,114.92,,842,11140,9,,
85,52100.0,,1999,2016,신당동,삼성,6,28,84.96,,843,11140,21,,
86,52400.0,,1999,2016,신당동,삼성,6,28,84.96,,843,11140,7,,
87,59000.0,,1999,2016,신당동,약수하이츠,6,28,84.88,,842,11140,16,,
88,52500.0,,2002,2016,신당동,남산타운,6,28,84.88,,844,11140,1,,
89,68000.0,,2011,2016,신당동,청구e편한세상,6,28,84.95,,852,11140,1,,
90,55500.0,,2002,2016,신당동,남산타운,6,28,84.88,,844,11140,4,,
91,60000.0,,2002,2016,신당동,남산타운,6,29,84.88,,844,11140,12,,
92,60000.0,,1999,2016,신당동,약수하이츠,6,29,114.92,,842,11140,1,,
93,68000.0,,2002,2016,신당동,남산타운,6,29,114.88,,844,11140,5,,
94,52000.0,,1999,2016,신당동,삼성,6,29,84.96,,843,11140,13,,
95,53500.0,,1999,2016,신당동,삼성,6,29,84.96,,843,11140,15,,
96,62750.0,,2002,2016,신당동,남산타운,6,30,84.88,,844,11140,17,,
97,60000.0,,2002,2016,신당동,남산타운,6,30,84.88,,844,11140,15,,
98,42000.0,,1999,2016,신당동,삼성,6,30,59.97,,843,11140,11,,
99,94294.0,,2014,2016,흥인동,청계천두산위브더제니스,6,1,145.6492,,13-1,11140,12,,
100,96085.0,,2014,2016,흥인동,청계천두산위브더제니스,6,4,147.3212,,13-1,11140,24,,
101,93587.0,,2014,2016,흥인동,청계천두산위브더제니스,6,7,145.6492,,13-1,11140,9,,
102,31000.0,,1994,2016,흥인동,aaa,6,8,56.43,,3-4,11140,16,,
103,93522.0,,2014,2016,흥인동,청계천두산위브더제니스,6,9,147.3212,,13-1,11140,13,,
104,135574.0,,2014,2016,흥인동,청계천두산위브더제니스,6,9,173.6648,,13-1,11140,35,,
105,16000.0,,2014,2016,흥인동,동대문와이즈캐슬,6,11,15.55,,119,11140,9,,
106,89311.0,,2014,2016,흥인동,청계천두산위브더제니스,6,24,173.6648,,13-1,11140,35,,
107,113774.0,,2014,2016,흥인동,청계천두산위브더제니스,6,24,198.3749,,13-1,11140,36,,
108,65765.0,,2014,2016,흥인동,청계천두산위브더제니스,6,24,147.3212,,13-1,11140,6,,
109,67062.0,,2014,2016,흥인동,청계천두산위브더제니스,6,24,147.327,,13-1,11140,6,,
110,65932.0,,2014,2016,흥인동,청계천두산위브더제니스,6,24,147.3212,,13-1,11140,7,,
111,67233.0,,2014,2016,흥인동,청계천두산위브더제니스,6,24,147.327,,13-1,11140,7,,
